"uid","platform"
"239968463","site"
"c99b72ed94d8eb8c","android"
"49e1b1eca44f3a47","android"
"c9706c40a4328e36","android"
"49c310e83b7bec06","android"
"49a73f64bcada579","android"
"24028f55c15a60f6","android"
"497652664","site"
"495652510eac3a20","android"
"495435740","chrome"
"247320825","site"
"494722921","site"
"493215332","site"
"24ab9cc04835f517","android"
"491332264640e05e","android"
"490092709","site"
"251617a42612aea9","android"
"482fca0fe51c3f54","android"
"482851204","site"
"481170206","site"
"252586135","site"
"c94b7e29346b5ef9","android"
"479629326","chrome"
"254030739","site"
"478664532","site"
"356226051108984","android"
"477766267","site"
"354379056320211","android"
"476760467","site"
"476168016","site"
"257fb973ed705017","android"
"0x13ca1fca62f390fb","wap"
"46669647","chrome"
"465530918","widget"
"0x4b97318cff50908b","wap"
"465530918","site"
"465165888","site"
"355589050534232","android"
"2628c86b35024e2d","android"
"463847500","site"
"265a655b7a56785d","android"
"460094018","site"
"45c150516573c7c1","android"
"45b71487cd00c159","android"
"45TW49DE5DEEV4SC","android"
"459904261","site"
"26783bf600badfef","android"
"26e4ed7a4193ca73","android"
"356245050226613","android"
"271341657","site"
"271730275","site"
"453240829","chrome"
"0x4bf6e3039314df46","wap"
"273807368","site"
"0x4c2794d4711a8ea7","wap"
"453053712","site"
"452b9b0873de9d3b","android"
"451548644","site"
"0x3259ac79f4cfec6a","wap"
"354350050279877","android"
"2754db5105936da2","android"
"275501690009439","android"
"4484ed425297a95a","android"
"447ac45eb1518a60","android"
"446832061","site"
"277915494","site"
"446402223","site"
"279382898","site"
"444087025","site"
"27af51b2b40bb40b","android"
"27b0219179f26ca0","android"
"27f0d293ea1c3b9a","android"
"c857c4464fb562a8","android"
"441643062","site"
"354340054882289","android"
"43eef8246c5fe77f","android"
"43eaaee7e7acc642","android"
"281937042","site"
"0x14a115587af093d9","wap"
"439581732","site"
"282885752","site"
"437a7c4abce185ed","android"
"437080670","site"
"2843006e312ea2c5","android"
"284472973","site"
"4361caa349c83867","android"
"356260055054357","android"
"4357ca64815ee197","android"
"c82d874be1b81b6d","android"
"285639570","site"
"435241709","site"
"0x14f29725e6230ffb","wap"
"c80c61d45f17245b","android"
"0x4d551a36685d8fd1","wap"
"433306975","site"
"431837525","site"
"4300d6eab29360ab","android"
"4300bb062bf11100","android"
"28890475","site"
"356260056241417","android"
"427064142","site"
"289ed89bb5580210","android"
"28d4db64278331f","android"
"425717500","site"
"424133315","site"
"42308eb538b632bf","android"
"422100346","site"
"421811714","site"
"e1323c6143e20619","android"
"293448628","site"
"354340052023217","android"
"420959761","site"
"295067150","site"
"c72c2801164625d5","android"
"418c28def02d123c","android"
"297924478","site"
"0x4e88c6be1354c0ac","wap"
"415022497","site"
"412402564","site"
"412055164","site"
"012826000523856","android"
"e11f6ae163484d3c","android"
"4107761afc0b8f39","android"
"2a3022237b89f069","android"
"4103143b63456089","android"
"c6d1e2036fe1f81a","android"
"4100ccb649e08000","android"
"41009f8794c38000","android"
"356261051237400","android"
"2afbf3a61a598e02","android"
"2b0e3ea22eff91d3","android"
"405f75a3bbb0732a","android"
"405347082","site"
"354340050202979","android"
"405251517","site"
"fe55d1e05dff85b9","android"
"2b9d2738a7db4656","android"
"40153e7a017dd804","android"
"c6c2710dc7f4e5fc","android"
"2c80878591152efd","android"
"e1114f6b12ace325","android"
"2c8110b32e7b9a42","android"
"3fcda8d79c7de21","android"
"0x4f72ca901f35a65d","wap"
"2cc71fd99716b41d","android"
"2cd876383368edb3","android"
"3f08145c0723386a","android"
"c5ef0e7d44bd6539","android"
"3ee6f8832ed7c07","android"
"2d3098bca2028b82","android"
"2d62f0d52be7dc19","android"
"0x516748f047f90ac2","wap"
"2d713674cc9ea2f4","android"
"3e43bc349398ef1a","android"
"354338054137209","android"
"3e1e911671ff4d05","android"
"2dc8013b783dc59","android"
"2df60bb207d3e458","android"
"2e2c65ac069fb411","android"
"2e5a157940c93b2d","android"
"2e6eed16cc86fb5d","android"
"2e71f2a75db5c536","android"
"c5368303566c4d8a","android"
"e102da2437307f4e","android"
"3c5b0b87ccbc0694","android"
"354338053666927","android"
"356261054082878","android"
"354526050471511","android"
"2ec2dcb2d50e5ffc","android"
"3ba1208d0c0fd529","android"
"2ef0d3f62a673ab9","android"
"2ef0de6d043e30f6","android"
"2f17c13ba8ec9ef2","android"
"3b1a58a411501836","android"
"0x526a774ad100e897","wap"
"355794056428708","android"
"2f6721138e99ccf8","android"
"3ad36f67795768ca","android"
"0x528ee8c6427c83af","wap"
"2f975777286d16ff","android"
"3aa2b506d279a4db","android"
"30058ecfddd6a56c","android"
"3a5ad46cefaac9d4","android"
"301418952","site"
"39ef6d3dee4ee24b","android"
"0x16f464484802bb59","wap"
"3025150273174101","android"
"394963775","site"
"356261054268014","android"
"c50e0dd73422dbcc","android"
"393dfdf247e79dba","android"
"393677309","site"
"c5032a0429a4e814","android"
"393163656","site"
"3042916f855c5af9","android"
"392559542","site"
"c4fe19bf014d4e13","android"
"e0d8632310375dfd","android"
"354697045836124","android"
"304936383","site"
"356261054481294","android"
"38bb2c38cdee423e","android"
"3894e6980d0170f3","android"
"387489342","site"
"383f722e8647ae78","android"
"30eee19761d7f27d","android"
"381831836","site"
"380735262","site"
"380735262","widget"
"380101243","site"
"0x5304034f87ad61a2","wap"
"37c8332bfac4a425","android"
"379567692","site"
"379426563","site"
"376542068","site"
"0x53044a176d3da7c8","wap"
"374257982","site"
"371b01ff86303edb","android"
"356261058870302","android"
"31831822","site"
"36da77c01ce62273","android"
"c4b4e97d1f5282f7","android"
"36a9dbe89f93509f","android"
"318318946","site"
"31907022520","android"
"36868319","site"
"36800355","site"
"367279397","site"
"c487fe3179c7dac5","android"
"366c8de9142d1b3c","android"
"31d69060a2a99102","android"
"0x53f046620f354f8f","wap"
"356262050900840","android"
"320953676","site"
"3609e9da002b49b6","android"
"32196682","site"
"35b71850aac4adda","android"
"359f33219709a859","android"
"359961042707083","android"
"3230888bb59c60b5","android"
"32309e0fe4d48021","android"
"0x53fbfa4034bd59cf","wap"
"359959046885236","android"
"359959044318487","android"
"359959043495005","android"
"355558050883725","android"
"359930040555224","android"
"326332169","site"
"359930040330560","android"
"c3dc679e16083dcb","android"
"c3ce06230364ccf","android"
"359930040199874","android"
"359921053058669","android"
"32935154","site"
"c3af93d58a7bcb8f","android"
"359918048621635","android"
"359918048466080","android"
"32ca4d550cbe3609","android"
"359918048374037","android"
"3315a706d6331b2c","android"
"359918044968964","android"
"33309321334","android"
"359918044955870","android"
"0x563d2cd7d8a30b68","wap"
"359918044516920","android"
"359918043984608","android"
"359918040909202","android"
"338244742","site"
"359902045312786","android"
"359902041648845","android"
"339098904","chrome"
"359901048502609","android"
"356262051881684","android"
"359901045089584","android"
"359874046539230","android"
"0x56822c4ff767de90","wap"
"0x1875547d48f2842f","wap"
"33ffc71e293f897e","android"
"359845050444319","android"
"0x56c2c3bf1573d971","wap"
"34300553e7aaaa53","android"
"343591c389536f93","android"
"0x5711f47080e6f72f","wap"
"359828049677686","android"
"359828047451316","android"
"343860047","site"
"359810040325507","android"
"343860047","widget"
"359794050644769","android"
"359792040368911","android"
"359778048499972","android"
"c2dc79a9381129d6","android"
"3469eab1144c5eef","android"
"354245059601313","android"
"347301687","site"
"c25cbc46540ad6b7","android"
"c228cce5e981a47d","android"
"354245054760643","android"
"356262052903438","android"
"359710050676502","android"
"34734764","site"
"359691049255998","android"
"359691047355881","android"
"359691045716746","android"
"359691045311480","android"
"0x5883508b0eb475aa","wap"
"0x1931fc8bcf7679b3","wap"
"0x19526518473be73f","wap"
"359691044395260","android"
"0x58b6ada89b81377c","wap"
"0x1962a0a681dbf23b","wap"
"359664050013085","android"
"359656049625755","android"
"359656043490289","android"
"350605194","site"
"c1eb33f62d56998f","android"
"359652054572669","android"
"359652050336432","android"
"351350183","chrome"
"359651048502337","android"
"351524056055373","android"
"359632050819835","android"
"351542060017627","android"
"359626041420133","android"
"351542060115074","android"
"359618040555548","android"
"359616047011333","android"
"359616046650438","android"
"0x591f5f032146ff29","wap"
"359606042233818","android"
"355794056626772","android"
"356262053491771","android"
"351554055461694","android"
"359605045929273","android"
"351554058456105","android"
"351587055245816","android"
"359605042174600","android"
"c1dffad0fecb159c","android"
"351602061156624","android"
"354212052306688","android"
"359578040234439","android"
"351602062398852","android"
"359575049468521","android"
"359575048657447","android"
"359575047604648","android"
"359575046330534","android"
"359548049257921","android"
"359548048304120","android"
"359548048206119","android"
"354699045553543","android"
"359548047940213","android"
"359548047764191","android"
"359548040874492","android"
"359548040456753","android"
"356262054440819","android"
"351722059174791","android"
"351725057300888","android"
"351737050201633","android"
"359544051105884","android"
"c1b4f085a605f382","android"
"359543053579252","android"
"354708040345365","android"
"359506044292350","android"
"351737054012168","android"
"359495050120046","android"
"359462049841454","android"
"c193f0c5209d7a55","android"
"359462042429273","android"
"355557051777738","android"
"351746051115437","android"
"359462041151555","android"
"359440050586622","android"
"359440050268759","android"
"351746051781923","android"
"c189296c4c2e8f90","android"
"359440050138853","android"
"359438050146900","android"
"359437041215139","android"
"359437040000797","android"
"351746052630251","android"
"356262055370809","android"
"359435055491588","android"
"359435053734112","android"
"359419050048858","android"
"351746053050814","android"
"359374045304041","android"
"351746053332642","android"
"df41ee20cb44c4df","android"
"df36c94ddbd35ab3","android"
"359372041588740","android"
"0x1a92e08e7d2d722c","wap"
"351746053550623","android"
"df297640d806fc20","android"
"356262056152420","android"
"359276052051599","android"
"359255041829588","android"
"359243052571927","android"
"359235046867379","android"
"359235042072370","android"
"351816050235039","android"
"c1609ce1309c21e","android"
"359188049440407","android"
"359188049439391","android"
"351816050357593","android"
"351816050364276","android"
"356266054366866","android"
"359188046963518","android"
"359188043599612","android"
"359188043256916","android"
"351816051211278","android"
"355797048581013","android"
"354212050499295","android"
"359188041516212","android"
"359188041492018","android"
"356269050196907","android"
"0x5bb4a24ec39be27d","wap"
"351816054135383","android"
"359188041056359","android"
"359188041056318","android"
"351816056271145","android"
"359188040915712","android"
"359188040738106","android"
"359169052880259","android"
"351816058069976","android"
"359164053459369","android"
"351816058100508","android"
"359116038594314","android"
"351816058137542","android"
"356275050094141","android"
"359106044428649","android"
"359093059810251","android"
"359093057603880","android"
"c16076e10c12bcf","android"
"359093056359070","android"
"351816058262167","android"
"359093053358521","android"
"351816058283429","android"
"351816058428875","android"
"0x5c37a97b39e145b0","wap"
"359093053199115","android"
"359093053117372","android"
"c16072a1a3db85f","android"
"0x5e3f1a28b2347da7","wap"
"359093052912047","android"
"359093052330265","android"
"359093051991117","android"
"359093050945999","android"
"351816059830129","android"
"359093050234964","android"
"351816059876064","android"
"359092055525921","android"
"351817056000401","android"
"359092053541557","android"
"351822051761494","android"
